batch_id	slot_id	folder_id	unit_type	unit_id	unit_index	language	parent_url	parent_title	parent_ncl_id	parent_diff_id	canonical_url	origin_author	causal_line	boundary_note	misreading_guard	staged_state	public_activation	production_deploy
candidate-10-19	Official Derivative 013	ncl-alpha-20260518-f38a1e	social	ncl-alpha-20260518-f38a1e-social-04	4	ja	https://master.ricette.jp/society/nakagawa-master-aki-012-consentless-closing-demand/	悪因果論 AKI-012：同意なき成約要求――接点を購買意思にすり替え、営業信頼を腐らせる構造	NCL-α-20260518-f38a1e	DIFF-20260518-0015	https://master.ricette.jp/derivatives/ncl-alpha-20260518-f38a1e/	Nakagawa Master	営業・接点・同意・信頼の悪因果を扱い、実務層と社会構造層の入口を増やせる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	特定営業批判やノウハウ論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 013	ncl-alpha-20260518-f38a1e	social	ncl-alpha-20260518-f38a1e-social-05	5	ja	https://master.ricette.jp/society/nakagawa-master-aki-012-consentless-closing-demand/	悪因果論 AKI-012：同意なき成約要求――接点を購買意思にすり替え、営業信頼を腐らせる構造	NCL-α-20260518-f38a1e	DIFF-20260518-0015	https://master.ricette.jp/derivatives/ncl-alpha-20260518-f38a1e/	Nakagawa Master	営業・接点・同意・信頼の悪因果を扱い、実務層と社会構造層の入口を増やせる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	特定営業批判やノウハウ論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 013	ncl-alpha-20260518-f38a1e	social	ncl-alpha-20260518-f38a1e-social-06	6	ja	https://master.ricette.jp/society/nakagawa-master-aki-012-consentless-closing-demand/	悪因果論 AKI-012：同意なき成約要求――接点を購買意思にすり替え、営業信頼を腐らせる構造	NCL-α-20260518-f38a1e	DIFF-20260518-0015	https://master.ricette.jp/derivatives/ncl-alpha-20260518-f38a1e/	Nakagawa Master	営業・接点・同意・信頼の悪因果を扱い、実務層と社会構造層の入口を増やせる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	特定営業批判やノウハウ論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 013	ncl-alpha-20260518-f38a1e	social	ncl-alpha-20260518-f38a1e-social-07	7	ja	https://master.ricette.jp/society/nakagawa-master-aki-012-consentless-closing-demand/	悪因果論 AKI-012：同意なき成約要求――接点を購買意思にすり替え、営業信頼を腐らせる構造	NCL-α-20260518-f38a1e	DIFF-20260518-0015	https://master.ricette.jp/derivatives/ncl-alpha-20260518-f38a1e/	Nakagawa Master	営業・接点・同意・信頼の悪因果を扱い、実務層と社会構造層の入口を増やせる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	特定営業批判やノウハウ論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 013	ncl-alpha-20260518-f38a1e	social	ncl-alpha-20260518-f38a1e-social-08	8	ja	https://master.ricette.jp/society/nakagawa-master-aki-012-consentless-closing-demand/	悪因果論 AKI-012：同意なき成約要求――接点を購買意思にすり替え、営業信頼を腐らせる構造	NCL-α-20260518-f38a1e	DIFF-20260518-0015	https://master.ricette.jp/derivatives/ncl-alpha-20260518-f38a1e/	Nakagawa Master	営業・接点・同意・信頼の悪因果を扱い、実務層と社会構造層の入口を増やせる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	特定営業批判やノウハウ論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 013	ncl-alpha-20260518-f38a1e	social	ncl-alpha-20260518-f38a1e-social-09	9	ja	https://master.ricette.jp/society/nakagawa-master-aki-012-consentless-closing-demand/	悪因果論 AKI-012：同意なき成約要求――接点を購買意思にすり替え、営業信頼を腐らせる構造	NCL-α-20260518-f38a1e	DIFF-20260518-0015	https://master.ricette.jp/derivatives/ncl-alpha-20260518-f38a1e/	Nakagawa Master	営業・接点・同意・信頼の悪因果を扱い、実務層と社会構造層の入口を増やせる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	特定営業批判やノウハウ論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 013	ncl-alpha-20260518-f38a1e	social	ncl-alpha-20260518-f38a1e-social-10	10	ja	https://master.ricette.jp/society/nakagawa-master-aki-012-consentless-closing-demand/	悪因果論 AKI-012：同意なき成約要求――接点を購買意思にすり替え、営業信頼を腐らせる構造	NCL-α-20260518-f38a1e	DIFF-20260518-0015	https://master.ricette.jp/derivatives/ncl-alpha-20260518-f38a1e/	Nakagawa Master	営業・接点・同意・信頼の悪因果を扱い、実務層と社会構造層の入口を増やせる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	特定営業批判やノウハウ論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 013	ncl-alpha-20260518-f38a1e	social	ncl-alpha-20260518-f38a1e-social-11	11	ja	https://master.ricette.jp/society/nakagawa-master-aki-012-consentless-closing-demand/	悪因果論 AKI-012：同意なき成約要求――接点を購買意思にすり替え、営業信頼を腐らせる構造	NCL-α-20260518-f38a1e	DIFF-20260518-0015	https://master.ricette.jp/derivatives/ncl-alpha-20260518-f38a1e/	Nakagawa Master	営業・接点・同意・信頼の悪因果を扱い、実務層と社会構造層の入口を増やせる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	特定営業批判やノウハウ論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 013	ncl-alpha-20260518-f38a1e	social	ncl-alpha-20260518-f38a1e-social-12	12	ja	https://master.ricette.jp/society/nakagawa-master-aki-012-consentless-closing-demand/	悪因果論 AKI-012：同意なき成約要求――接点を購買意思にすり替え、営業信頼を腐らせる構造	NCL-α-20260518-f38a1e	DIFF-20260518-0015	https://master.ricette.jp/derivatives/ncl-alpha-20260518-f38a1e/	Nakagawa Master	営業・接点・同意・信頼の悪因果を扱い、実務層と社会構造層の入口を増やせる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	特定営業批判やノウハウ論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 014	ncl-alpha-20260211-051ce0	social	ncl-alpha-20260211-051ce0-social-01	1	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol1-principle-of-observability/	合意形成の物理 第1論｜観測可能性の原理 ― 炎上・対立はなぜ起きるのか	NCL-α-20260211-051ce0	DIFF-20260213-0030	https://master.ricette.jp/derivatives/ncl-alpha-20260211-051ce0/	Nakagawa Master	合意形成を感情論ではなく観測可能性として扱い、対立・炎上・統治の構造入口を作れる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	時事論や炎上対策一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 014	ncl-alpha-20260211-051ce0	social	ncl-alpha-20260211-051ce0-social-02	2	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol1-principle-of-observability/	合意形成の物理 第1論｜観測可能性の原理 ― 炎上・対立はなぜ起きるのか	NCL-α-20260211-051ce0	DIFF-20260213-0030	https://master.ricette.jp/derivatives/ncl-alpha-20260211-051ce0/	Nakagawa Master	合意形成を感情論ではなく観測可能性として扱い、対立・炎上・統治の構造入口を作れる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	時事論や炎上対策一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 014	ncl-alpha-20260211-051ce0	social	ncl-alpha-20260211-051ce0-social-03	3	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol1-principle-of-observability/	合意形成の物理 第1論｜観測可能性の原理 ― 炎上・対立はなぜ起きるのか	NCL-α-20260211-051ce0	DIFF-20260213-0030	https://master.ricette.jp/derivatives/ncl-alpha-20260211-051ce0/	Nakagawa Master	合意形成を感情論ではなく観測可能性として扱い、対立・炎上・統治の構造入口を作れる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	時事論や炎上対策一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 014	ncl-alpha-20260211-051ce0	social	ncl-alpha-20260211-051ce0-social-04	4	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol1-principle-of-observability/	合意形成の物理 第1論｜観測可能性の原理 ― 炎上・対立はなぜ起きるのか	NCL-α-20260211-051ce0	DIFF-20260213-0030	https://master.ricette.jp/derivatives/ncl-alpha-20260211-051ce0/	Nakagawa Master	合意形成を感情論ではなく観測可能性として扱い、対立・炎上・統治の構造入口を作れる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	時事論や炎上対策一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 014	ncl-alpha-20260211-051ce0	social	ncl-alpha-20260211-051ce0-social-05	5	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol1-principle-of-observability/	合意形成の物理 第1論｜観測可能性の原理 ― 炎上・対立はなぜ起きるのか	NCL-α-20260211-051ce0	DIFF-20260213-0030	https://master.ricette.jp/derivatives/ncl-alpha-20260211-051ce0/	Nakagawa Master	合意形成を感情論ではなく観測可能性として扱い、対立・炎上・統治の構造入口を作れる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	時事論や炎上対策一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 014	ncl-alpha-20260211-051ce0	social	ncl-alpha-20260211-051ce0-social-06	6	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol1-principle-of-observability/	合意形成の物理 第1論｜観測可能性の原理 ― 炎上・対立はなぜ起きるのか	NCL-α-20260211-051ce0	DIFF-20260213-0030	https://master.ricette.jp/derivatives/ncl-alpha-20260211-051ce0/	Nakagawa Master	合意形成を感情論ではなく観測可能性として扱い、対立・炎上・統治の構造入口を作れる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	時事論や炎上対策一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 014	ncl-alpha-20260211-051ce0	social	ncl-alpha-20260211-051ce0-social-07	7	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol1-principle-of-observability/	合意形成の物理 第1論｜観測可能性の原理 ― 炎上・対立はなぜ起きるのか	NCL-α-20260211-051ce0	DIFF-20260213-0030	https://master.ricette.jp/derivatives/ncl-alpha-20260211-051ce0/	Nakagawa Master	合意形成を感情論ではなく観測可能性として扱い、対立・炎上・統治の構造入口を作れる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	時事論や炎上対策一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 014	ncl-alpha-20260211-051ce0	social	ncl-alpha-20260211-051ce0-social-08	8	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol1-principle-of-observability/	合意形成の物理 第1論｜観測可能性の原理 ― 炎上・対立はなぜ起きるのか	NCL-α-20260211-051ce0	DIFF-20260213-0030	https://master.ricette.jp/derivatives/ncl-alpha-20260211-051ce0/	Nakagawa Master	合意形成を感情論ではなく観測可能性として扱い、対立・炎上・統治の構造入口を作れる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	時事論や炎上対策一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 014	ncl-alpha-20260211-051ce0	social	ncl-alpha-20260211-051ce0-social-09	9	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol1-principle-of-observability/	合意形成の物理 第1論｜観測可能性の原理 ― 炎上・対立はなぜ起きるのか	NCL-α-20260211-051ce0	DIFF-20260213-0030	https://master.ricette.jp/derivatives/ncl-alpha-20260211-051ce0/	Nakagawa Master	合意形成を感情論ではなく観測可能性として扱い、対立・炎上・統治の構造入口を作れる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	時事論や炎上対策一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 014	ncl-alpha-20260211-051ce0	social	ncl-alpha-20260211-051ce0-social-10	10	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol1-principle-of-observability/	合意形成の物理 第1論｜観測可能性の原理 ― 炎上・対立はなぜ起きるのか	NCL-α-20260211-051ce0	DIFF-20260213-0030	https://master.ricette.jp/derivatives/ncl-alpha-20260211-051ce0/	Nakagawa Master	合意形成を感情論ではなく観測可能性として扱い、対立・炎上・統治の構造入口を作れる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	時事論や炎上対策一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 014	ncl-alpha-20260211-051ce0	social	ncl-alpha-20260211-051ce0-social-11	11	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol1-principle-of-observability/	合意形成の物理 第1論｜観測可能性の原理 ― 炎上・対立はなぜ起きるのか	NCL-α-20260211-051ce0	DIFF-20260213-0030	https://master.ricette.jp/derivatives/ncl-alpha-20260211-051ce0/	Nakagawa Master	合意形成を感情論ではなく観測可能性として扱い、対立・炎上・統治の構造入口を作れる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	時事論や炎上対策一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 014	ncl-alpha-20260211-051ce0	social	ncl-alpha-20260211-051ce0-social-12	12	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol1-principle-of-observability/	合意形成の物理 第1論｜観測可能性の原理 ― 炎上・対立はなぜ起きるのか	NCL-α-20260211-051ce0	DIFF-20260213-0030	https://master.ricette.jp/derivatives/ncl-alpha-20260211-051ce0/	Nakagawa Master	合意形成を感情論ではなく観測可能性として扱い、対立・炎上・統治の構造入口を作れる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	時事論や炎上対策一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 015	ncl-alpha-20260214-40c1de	social	ncl-alpha-20260214-40c1de-social-01	1	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol4-law-of-critical-point/	合意形成の物理 第4論 臨界点の法則 ― 崩壊は「原因」ではなく「状態遷移」である	NCL-α-20260214-40c1de	DIFF-20260215-0025	https://master.ricette.jp/derivatives/ncl-alpha-20260214-40c1de/	Nakagawa Master	崩壊を単一原因ではなく状態遷移として扱い、社会不安・組織不全・悪因果への接続入口になる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	危機煽りや抽象論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 015	ncl-alpha-20260214-40c1de	social	ncl-alpha-20260214-40c1de-social-02	2	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol4-law-of-critical-point/	合意形成の物理 第4論 臨界点の法則 ― 崩壊は「原因」ではなく「状態遷移」である	NCL-α-20260214-40c1de	DIFF-20260215-0025	https://master.ricette.jp/derivatives/ncl-alpha-20260214-40c1de/	Nakagawa Master	崩壊を単一原因ではなく状態遷移として扱い、社会不安・組織不全・悪因果への接続入口になる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	危機煽りや抽象論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 015	ncl-alpha-20260214-40c1de	social	ncl-alpha-20260214-40c1de-social-03	3	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol4-law-of-critical-point/	合意形成の物理 第4論 臨界点の法則 ― 崩壊は「原因」ではなく「状態遷移」である	NCL-α-20260214-40c1de	DIFF-20260215-0025	https://master.ricette.jp/derivatives/ncl-alpha-20260214-40c1de/	Nakagawa Master	崩壊を単一原因ではなく状態遷移として扱い、社会不安・組織不全・悪因果への接続入口になる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	危機煽りや抽象論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 015	ncl-alpha-20260214-40c1de	social	ncl-alpha-20260214-40c1de-social-04	4	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol4-law-of-critical-point/	合意形成の物理 第4論 臨界点の法則 ― 崩壊は「原因」ではなく「状態遷移」である	NCL-α-20260214-40c1de	DIFF-20260215-0025	https://master.ricette.jp/derivatives/ncl-alpha-20260214-40c1de/	Nakagawa Master	崩壊を単一原因ではなく状態遷移として扱い、社会不安・組織不全・悪因果への接続入口になる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	危機煽りや抽象論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 015	ncl-alpha-20260214-40c1de	social	ncl-alpha-20260214-40c1de-social-05	5	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol4-law-of-critical-point/	合意形成の物理 第4論 臨界点の法則 ― 崩壊は「原因」ではなく「状態遷移」である	NCL-α-20260214-40c1de	DIFF-20260215-0025	https://master.ricette.jp/derivatives/ncl-alpha-20260214-40c1de/	Nakagawa Master	崩壊を単一原因ではなく状態遷移として扱い、社会不安・組織不全・悪因果への接続入口になる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	危機煽りや抽象論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 015	ncl-alpha-20260214-40c1de	social	ncl-alpha-20260214-40c1de-social-06	6	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol4-law-of-critical-point/	合意形成の物理 第4論 臨界点の法則 ― 崩壊は「原因」ではなく「状態遷移」である	NCL-α-20260214-40c1de	DIFF-20260215-0025	https://master.ricette.jp/derivatives/ncl-alpha-20260214-40c1de/	Nakagawa Master	崩壊を単一原因ではなく状態遷移として扱い、社会不安・組織不全・悪因果への接続入口になる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	危機煽りや抽象論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 015	ncl-alpha-20260214-40c1de	social	ncl-alpha-20260214-40c1de-social-07	7	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol4-law-of-critical-point/	合意形成の物理 第4論 臨界点の法則 ― 崩壊は「原因」ではなく「状態遷移」である	NCL-α-20260214-40c1de	DIFF-20260215-0025	https://master.ricette.jp/derivatives/ncl-alpha-20260214-40c1de/	Nakagawa Master	崩壊を単一原因ではなく状態遷移として扱い、社会不安・組織不全・悪因果への接続入口になる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	危機煽りや抽象論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 015	ncl-alpha-20260214-40c1de	social	ncl-alpha-20260214-40c1de-social-08	8	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol4-law-of-critical-point/	合意形成の物理 第4論 臨界点の法則 ― 崩壊は「原因」ではなく「状態遷移」である	NCL-α-20260214-40c1de	DIFF-20260215-0025	https://master.ricette.jp/derivatives/ncl-alpha-20260214-40c1de/	Nakagawa Master	崩壊を単一原因ではなく状態遷移として扱い、社会不安・組織不全・悪因果への接続入口になる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	危機煽りや抽象論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 015	ncl-alpha-20260214-40c1de	social	ncl-alpha-20260214-40c1de-social-09	9	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol4-law-of-critical-point/	合意形成の物理 第4論 臨界点の法則 ― 崩壊は「原因」ではなく「状態遷移」である	NCL-α-20260214-40c1de	DIFF-20260215-0025	https://master.ricette.jp/derivatives/ncl-alpha-20260214-40c1de/	Nakagawa Master	崩壊を単一原因ではなく状態遷移として扱い、社会不安・組織不全・悪因果への接続入口になる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	危機煽りや抽象論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 015	ncl-alpha-20260214-40c1de	social	ncl-alpha-20260214-40c1de-social-10	10	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol4-law-of-critical-point/	合意形成の物理 第4論 臨界点の法則 ― 崩壊は「原因」ではなく「状態遷移」である	NCL-α-20260214-40c1de	DIFF-20260215-0025	https://master.ricette.jp/derivatives/ncl-alpha-20260214-40c1de/	Nakagawa Master	崩壊を単一原因ではなく状態遷移として扱い、社会不安・組織不全・悪因果への接続入口になる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	危機煽りや抽象論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 015	ncl-alpha-20260214-40c1de	social	ncl-alpha-20260214-40c1de-social-11	11	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol4-law-of-critical-point/	合意形成の物理 第4論 臨界点の法則 ― 崩壊は「原因」ではなく「状態遷移」である	NCL-α-20260214-40c1de	DIFF-20260215-0025	https://master.ricette.jp/derivatives/ncl-alpha-20260214-40c1de/	Nakagawa Master	崩壊を単一原因ではなく状態遷移として扱い、社会不安・組織不全・悪因果への接続入口になる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	危機煽りや抽象論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 015	ncl-alpha-20260214-40c1de	social	ncl-alpha-20260214-40c1de-social-12	12	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol4-law-of-critical-point/	合意形成の物理 第4論 臨界点の法則 ― 崩壊は「原因」ではなく「状態遷移」である	NCL-α-20260214-40c1de	DIFF-20260215-0025	https://master.ricette.jp/derivatives/ncl-alpha-20260214-40c1de/	Nakagawa Master	崩壊を単一原因ではなく状態遷移として扱い、社会不安・組織不全・悪因果への接続入口になる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	危機煽りや抽象論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 016	ncl-alpha-20260215-198686	social	ncl-alpha-20260215-198686-social-01	1	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol7-infrastructure-of-governance/	合意形成の物理 第7論 合意形成インフラ ― 統治とは「観測帯域」の設計である	NCL-α-20260215-198686	DIFF-20260222-0022	https://master.ricette.jp/derivatives/ncl-alpha-20260215-198686/	Nakagawa Master	統治を権力論ではなく観測帯域の設計として扱い、文明OS・制度設計・公共意思決定へ接続できる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	政治評論や制度一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 016	ncl-alpha-20260215-198686	social	ncl-alpha-20260215-198686-social-02	2	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol7-infrastructure-of-governance/	合意形成の物理 第7論 合意形成インフラ ― 統治とは「観測帯域」の設計である	NCL-α-20260215-198686	DIFF-20260222-0022	https://master.ricette.jp/derivatives/ncl-alpha-20260215-198686/	Nakagawa Master	統治を権力論ではなく観測帯域の設計として扱い、文明OS・制度設計・公共意思決定へ接続できる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	政治評論や制度一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 016	ncl-alpha-20260215-198686	social	ncl-alpha-20260215-198686-social-03	3	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol7-infrastructure-of-governance/	合意形成の物理 第7論 合意形成インフラ ― 統治とは「観測帯域」の設計である	NCL-α-20260215-198686	DIFF-20260222-0022	https://master.ricette.jp/derivatives/ncl-alpha-20260215-198686/	Nakagawa Master	統治を権力論ではなく観測帯域の設計として扱い、文明OS・制度設計・公共意思決定へ接続できる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	政治評論や制度一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 016	ncl-alpha-20260215-198686	social	ncl-alpha-20260215-198686-social-04	4	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol7-infrastructure-of-governance/	合意形成の物理 第7論 合意形成インフラ ― 統治とは「観測帯域」の設計である	NCL-α-20260215-198686	DIFF-20260222-0022	https://master.ricette.jp/derivatives/ncl-alpha-20260215-198686/	Nakagawa Master	統治を権力論ではなく観測帯域の設計として扱い、文明OS・制度設計・公共意思決定へ接続できる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	政治評論や制度一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 016	ncl-alpha-20260215-198686	social	ncl-alpha-20260215-198686-social-05	5	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol7-infrastructure-of-governance/	合意形成の物理 第7論 合意形成インフラ ― 統治とは「観測帯域」の設計である	NCL-α-20260215-198686	DIFF-20260222-0022	https://master.ricette.jp/derivatives/ncl-alpha-20260215-198686/	Nakagawa Master	統治を権力論ではなく観測帯域の設計として扱い、文明OS・制度設計・公共意思決定へ接続できる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	政治評論や制度一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 016	ncl-alpha-20260215-198686	social	ncl-alpha-20260215-198686-social-06	6	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol7-infrastructure-of-governance/	合意形成の物理 第7論 合意形成インフラ ― 統治とは「観測帯域」の設計である	NCL-α-20260215-198686	DIFF-20260222-0022	https://master.ricette.jp/derivatives/ncl-alpha-20260215-198686/	Nakagawa Master	統治を権力論ではなく観測帯域の設計として扱い、文明OS・制度設計・公共意思決定へ接続できる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	政治評論や制度一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 016	ncl-alpha-20260215-198686	social	ncl-alpha-20260215-198686-social-07	7	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol7-infrastructure-of-governance/	合意形成の物理 第7論 合意形成インフラ ― 統治とは「観測帯域」の設計である	NCL-α-20260215-198686	DIFF-20260222-0022	https://master.ricette.jp/derivatives/ncl-alpha-20260215-198686/	Nakagawa Master	統治を権力論ではなく観測帯域の設計として扱い、文明OS・制度設計・公共意思決定へ接続できる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	政治評論や制度一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
candidate-10-19	Official Derivative 016	ncl-alpha-20260215-198686	social	ncl-alpha-20260215-198686-social-08	8	ja	https://master.ricette.jp/society/nakagawa-master-physics-of-consensus-vol7-infrastructure-of-governance/	合意形成の物理 第7論 合意形成インフラ ― 統治とは「観測帯域」の設計である	NCL-α-20260215-198686	DIFF-20260222-0022	https://master.ricette.jp/derivatives/ncl-alpha-20260215-198686/	Nakagawa Master	統治を権力論ではなく観測帯域の設計として扱い、文明OS・制度設計・公共意思決定へ接続できる。	staged only; no public activation; no FTP action; no sitemap action; no Search Console action; no index/follow conversion	政治評論や制度一般論へ薄まるリスクを制御する必要がある。	staged_only	false	false
